AGEP,PINCP,SEX,ESR,PUMA
33.39119,22405.023,1,1,3005
28.652706,48581.676,1,1,3005
30.72484,9516.157,1,3,1900
68.49773,47697.15,1,6,900
69.96537,44882.492,2,1,3002
78.519966,16976.19,1,6,1200
48.61589,2006.0862,2,6,3208
53.772022,45054.594,2,1,2600
40.474796,16572.59,1,6,3211
88.77174,37513.01,2,1,801
21.87643,26248.787,1,1,200
18.977638,1771.0845,2,3,300
41.743233,32688.643,2,1,900
73.99851,15089.554,2,6,200
37.139027,31849.361,2,1,100
41.14164,22247.053,1,1,1001
25.027397,43723.223,1,1,3300
39.38465,42961.47,2,1,3001
58.8703,0.013676821,2,6,2907
18.825596,15527.06,2,1,2600
46.45284,0.040375076,2,6,3207
42.011093,36046.777,1,2,1702
44.546623,18046.89,1,6,1900
56.247322,35189.438,2,1,3005
18.912228,19157.016,2,1,1200
58.630577,46553.004,2,1,3005
60.083286,30897.998,2,1,2905
50.127518,29064.148,1,1,500
21.86984,0.0,2,6,2600
43.612473,0.0,1,6,400
50.320007,23116.686,1,1,2902
67.9223,15262.3125,1,6,2400
87.29936,138385.89,1,6,2907
71.51712,5760.6294,2,6,1200
68.154594,14432.576,1,6,1802
28.9315,10772.9795,1,6,2101
60.304626,45205.582,2,1,1900
48.413845,25072.748,1,1,1900
61.824963,62198.434,1,1,300
23.747112,16353.309,2,1,2903
31.976904,78917.94,1,1,2908
88.57065,75573.766,1,6,1500
30.18056,69359.56,1,1,400
23.653152,17588.037,1,1,3203
21.92087,44146.035,1,1,1500
25.002707,0.0025543356,2,6,3213
19.570433,0.0,2,6,2908
68.64619,5961.4478,2,6,3210
92.04199,21692.893,2,6,1704
77.97959,13150.061,2,6,500
80.69609,39774.797,1,6,2907
81.175934,16148.907,2,6,2901
48.037136,25551.025,1,1,2000
23.680044,0.042067125,2,6,2901
59.838074,38530.773,1,1,2400
81.71469,12916.721,2,6,300
82.56145,14617.15,1,6,1400
63.638245,62991.188,2,6,3212
28.547318,1205.3995,2,3,3209
27.76154,51503.496,1,1,400
57.134026,79587.44,1,1,3003
64.28591,8173.8735,2,6,2908
18.431358,1776.2507,2,6,3100
68.64714,33268.727,2,6,100
71.34033,23649.428,2,6,2904
42.78857,27464.84,1,1,2000
33.220886,0.030783523,2,6,3205
60.67792,35305.414,2,6,300
43.93643,2079.2861,1,6,3202
48.033768,0.003295595,2,6,200
27.114376,41941.598,1,1,3006
54.466957,0.092271745,2,6,2701
31.803984,40019.914,1,1,1704
62.299908,38888.277,1,1,1004
63.68968,0.0,2,6,2904
52.707203,72809.664,2,1,3201
22.075388,20515.205,2,1,2101
78.22786,94926.24,1,6,3207
63.53174,24198.348,2,1,1003
25.051949,14668.613,1,1,2907
71.26776,1.8106259,1,6,2703
62.780952,25951.9,2,6,2906
88.90031,14791.087,2,6,2906
18.007568,0.04730661,2,6,801
18.492516,6853.7617,1,1,3205
19.88756,300.1953,1,6,802
39.454758,54344.402,2,1,3005
66.58949,87152.836,2,1,2800
51.766457,0.0,2,6,1701
22.471777,8639.82,1,1,3213
46.733704,14291.628,2,1,3003
32.866707,35229.938,2,1,2906
48.292976,14208.411,2,1,1704
71.9814,10373.672,2,6,700
75.12096,25949.771,2,6,2400
66.87266,44225.51,2,6,1704
29.92993,0.03615104,1,6,1002
36.460697,57259.164,1,1,400
97.87291,10727.036,2,6,600
28.240292,22554.605,1,2,3205
43.320847,66702.21,1,1,1600
56.646084,28134.494,2,1,1900
56.753464,27193.334,2,6,1702
54.593716,17600.086,2,6,802
29.840109,16795.627,2,1,3204
85.468315,47917.09,1,1,2902
26.883799,6215.6016,1,1,1002
30.859201,18306.994,1,6,3003
63.1252,36895.71,2,1,1701
76.09638,34575.766,1,6,1100
56.702606,14887.154,1,1,2200
45.913097,0.024903152,1,6,2906
65.58552,112392.43,2,1,3213
85.68647,11888.165,1,6,3212
21.95248,0.065892264,1,6,3001
25.761034,58940.156,2,1,1300
67.64044,128230.67,1,6,2300
60.142265,0.0,2,6,3205
53.449947,93475.39,2,1,2907
62.29343,396.45026,2,6,1701
28.710447,75841.414,1,1,2800
45.111454,6856.063,1,6,2500
76.97559,36451.875,1,6,1300
29.323906,25153.055,1,1,1500
57.98609,0.06351729,2,6,1900
30.945864,0.019023284,2,6,1100
66.26137,33516.266,2,1,2702
60.726444,62368.137,1,6,400
18.710176,3670.1826,1,1,3213
21.174429,2408.8796,1,1,1003
49.199844,61467.28,2,1,3003
33.476875,84617.336,2,1,1704
37.578342,27253.102,1,1,100
63.20083,36517.465,2,1,1200
28.671307,36151.16,2,1,2800
30.219051,66115.24,2,1,2800
46.6365,222355.98,1,1,3006
47.486904,43989.316,1,1,500
49.989857,0.01072105,1,6,3213
60.616104,41873.098,2,3,1400
22.63304,10808.146,2,6,1802
39.65714,49124.688,1,1,1004
49.991566,16772.016,1,6,400
25.181654,12116.093,1,1,1300
19.17669,0.0,2,6,3005
66.838326,41643.348,1,1,3203
71.95834,64718.258,1,6,400
38.214188,28634.938,2,1,2901
44.616325,54347.46,1,1,3001
77.17554,26231.543,2,6,802
17.79023,0.09467439,2,6,1600
57.218685,60606.254,1,1,2102
79.02535,24165.482,2,6,2903
45.928303,1286.3048,2,1,3209
33.207462,109043.79,1,1,1600
29.306652,0.0,2,6,2905
35.75381,228616.94,2,1,2703
64.9978,28710.027,2,1,500
77.42381,26552.867,2,6,801
61.508232,0.0,2,6,700
67.68457,9307.714,2,6,400
49.56908,29558.963,2,1,1001
29.87761,9852.231,2,1,2905
18.200485,0.00032811778,2,6,1100
55.517197,10325.324,2,1,2800
21.658682,30369.328,1,1,1003
52.026783,80046.9,1,1,3206
59.63721,66272.43,1,1,2600
82.1257,63738.582,1,6,2906
60.88798,4845.7744,1,6,1300
18.989098,0.0,1,3,3001
28.531784,16687.42,1,1,400
60.172928,80271.12,2,1,3002
60.09159,28925.941,1,6,2902
53.366566,14148.21,1,3,1703
84.91138,37686.676,2,6,3100
65.73253,37497.164,2,1,200
60.070156,39902.8,1,1,600
77.196465,23151.39,2,6,3201
41.433064,0.0,1,6,1600
57.496647,26842.621,2,6,1400
64.69407,0.038296558,1,6,3202
46.77074,75385.24,1,1,300
25.738451,0.0,1,6,700
44.59764,112658.35,1,6,2905
50.0561,20250.037,2,1,2500
46.587738,49458.734,1,1,2907
16.861965,0.0319786,1,6,2901
54.685852,100946.33,1,1,3300
66.55297,5685.001,1,6,1300
32.247818,24147.19,2,1,3002
62.405914,46376.59,2,3,3100
35.318108,48202.18,2,1,2800
66.010796,149299.5,1,6,3002
29.966845,24575.611,2,1,1802
69.395294,39084.63,2,6,1300
16.095547,0.04722671,1,6,2300
66.84031,6567.733,2,6,1400
21.93362,22033.365,2,1,3002
65.82204,272213.9,1,1,2800
67.16257,2210.28,1,6,2200
67.46496,92894.09,1,6,1002
63.485992,0.062414356,2,6,3205
63.86461,2640.1687,1,6,2800
48.71333,25908.672,2,1,1600
84.68209,15028.471,1,6,3005
27.567493,29349.994,2,1,1600
72.92395,15521.655,1,1,3204
55.79725,0.026103152,2,6,3002
36.32575,14132.781,2,1,3213
34.26916,63563.516,1,1,2906
33.909348,56756.156,2,1,1100
61.652885,21165.994,2,6,2800
39.141247,8370.841,1,6,1002
47.21169,46555.0,2,1,3203
56.83766,7977.941,2,6,3202
37.120216,14109.522,2,1,2800
88.086525,45372.777,2,6,3211
71.9288,50532.22,1,6,3203
71.17168,23020.695,1,6,1701
35.702835,19098.129,2,1,1100
69.53484,39098.535,2,6,2800
71.99383,11887.882,2,6,1600
50.891983,22382.79,1,6,2200
15.125866,1438.3918,1,1,2800
77.838806,15968.536,2,6,200
51.368954,50267.613,2,1,1704
58.17148,8961.772,2,1,200
61.400513,38692.98,1,2,300
78.908295,32471.234,1,6,1801
64.032684,50317.496,1,6,1100
55.02764,86164.91,1,1,1500
36.101143,37123.902,1,1,3204
36.20978,23176.354,2,1,2800
39.17971,40361.7,1,1,1001
46.61423,2886.4255,2,6,2200
32.040718,8289.126,1,1,3206
68.11761,38527.062,1,1,2903
29.063562,12387.789,2,1,2908
60.861397,263789.4,1,1,100
81.68335,26852.428,2,6,2400
18.973835,12074.022,2,1,400
81.27357,82075.56,2,6,1600
81.00272,16085.516,1,6,3204
72.94384,51148.81,1,6,1002
87.64502,23098.812,2,6,3206
74.13331,29262.736,2,6,3213
59.371605,106949.664,1,1,1500
36.67144,33546.04,2,1,1100
55.310238,6480.441,1,1,3207
64.64201,104768.984,2,1,3002
69.26344,22610.451,2,6,3210
58.877747,30698.062,2,1,2200
69.20155,14366.45,1,3,2907
50.14914,39934.168,1,1,2500
17.91259,444.89175,1,6,900
46.993923,32355.713,2,1,1500
33.497288,0.0,2,6,2701
44.15473,0.10030325,2,6,1002
43.832897,42142.395,2,1,802
37.875294,97178.39,1,1,100
53.2921,42983.766,1,1,3208
46.14422,40182.223,2,1,2500
75.071594,20818.244,2,6,2000
38.688095,244810.58,1,1,2908
85.864685,29714.475,2,6,1701
33.687668,32475.105,2,1,3209
23.634401,18870.92,2,1,1500
58.723217,19581.115,2,1,3003
28.384045,0.0,2,3,2600
20.494953,21460.117,1,1,801
70.98575,20630.182,2,6,3002
44.534256,59483.164,1,1,1702
34.054146,25837.951,2,1,400
22.48235,34959.1,2,1,2702
16.482273,0.0,1,6,3100
41.217495,29245.104,2,1,200
43.208805,46055.586,2,1,1802
45.85488,52145.363,2,1,3211
49.330193,625.6683,1,6,3004
84.98303,33369.902,2,6,2901
68.72742,20955.674,1,1,2500
33.306484,70637.99,2,1,2907
68.44451,21535.115,1,6,3201
21.127804,2056.8262,2,3,3003
65.729355,13178.298,1,6,3005
61.07993,22822.05,2,1,1600
49.6335,28733.174,1,1,2102
68.437744,20946.523,1,6,1600
69.21759,156049.86,1,1,2904
45.70449,20863.266,2,1,2908
66.24243,40347.04,2,1,2908
62.673157,41604.484,1,1,300
99.0,37765.613,1,6,2000
63.682747,59187.89,2,1,600
93.701454,22721.908,2,6,2901
22.999516,0.028277876,2,6,2702
41.46751,41837.09,1,1,1100
56.358376,150887.64,2,1,1500
68.573074,32385.998,2,6,1704
63.760876,20701.41,2,6,700
46.926506,57684.82,1,1,3005
76.2075,5879.7666,2,6,2300
64.2425,20826.03,2,1,1704
69.23979,39633.598,2,1,700
81.47874,92937.695,1,6,1004
21.150896,17004.37,1,1,1400
66.885254,39158.766,2,6,3002
23.98478,27554.385,2,1,1500
52.809185,487.93066,2,6,1500
87.77687,14375.482,2,6,200
39.10398,72006.63,1,1,3006
45.595253,118795.28,1,1,400
58.83365,52880.44,1,6,1600
63.727974,20491.406,1,6,1500
40.001755,182291.89,2,1,1900
41.047913,43797.72,2,1,2904
40.89521,49777.484,1,1,3100
20.557013,18163.705,2,6,600
18.909225,0.0,1,6,1801
28.597544,13838.686,2,1,3202
70.1501,4643.52,2,6,600
48.353382,713199.6,1,4,2906
50.05043,14426.7,1,1,1300
71.23714,55599.8,1,6,300
44.227234,37771.594,1,1,1600
88.52553,18889.322,1,6,3205
76.245926,25424.26,2,1,3100
73.32886,21774.332,1,6,3206
91.68373,14834.953,2,6,700
20.57318,0.05056873,2,6,100
46.746605,128908.6,1,1,500
71.36253,101075.22,2,1,600
61.0193,25802.418,1,1,2903
74.93015,33996.33,2,1,300
49.596172,65197.062,1,1,3003
17.149406,0.0,1,6,3001
77.52419,24688.23,2,6,300
36.412613,147296.19,1,1,2800
48.033096,0.0,1,6,3211
86.32245,22519.27,1,6,1600
38.18582,77539.77,1,1,1900
33.858715,46320.94,2,1,600
66.75136,58460.285,2,1,3206
41.185863,16342.441,2,1,1802
69.44293,23333.377,1,6,2000
52.252842,31111.578,2,1,3003
36.514153,146728.38,1,1,2908
62.385223,0.017947081,2,6,3201
47.026817,96031.195,1,1,300
51.777958,35598.105,2,6,1600
75.37057,39043.91,1,6,100
62.3231,14838.336,2,1,1702
41.44653,86738.08,1,1,1704
36.49704,56319.73,1,1,3213
22.897112,18436.213,1,1,2400
55.43975,0.0,1,6,1200
24.509598,74526.58,1,1,3100
39.156578,56733.914,1,1,3002
25.229197,23136.006,1,1,1702
70.831985,41976.055,1,6,1702
35.30711,14636.611,2,1,2703
76.649994,27769.393,2,6,100
28.087017,66881.97,1,1,3203
80.53342,20434.498,1,6,1704
81.01326,81235.31,1,6,2400
60.572777,11626.019,2,6,3211
52.32615,51858.414,2,1,3006
67.41456,19924.232,2,6,300
64.638794,16833.04,1,6,200
33.055435,74790.59,1,1,1200
53.644127,20352.984,2,1,2101
66.178635,0.0,1,6,500
76.548355,8068.5996,2,6,1003
86.19391,19431.578,1,6,2703
77.706055,38059.934,1,6,2908
76.9531,20826.03,2,6,2800
61.013187,127224.76,2,1,1200
31.295547,17464.795,2,1,2300
41.478622,91519.51,1,1,2600
30.209444,44716.207,2,1,2904
42.66146,39438.96,1,1,1600
77.34525,20064.178,2,6,400
22.615807,42819.45,1,6,1400
64.26699,55957.383,1,6,3202
62.3525,132351.28,1,1,2000
55.049488,107797.44,1,1,1900
75.841255,131675.45,1,6,400
28.913248,16247.904,2,3,2800
75.79435,30708.545,2,6,1300
65.66488,20876.242,1,1,1600
44.4765,46329.688,2,1,1100
42.24285,169985.0,1,1,1002
44.33208,120654.086,1,1,100
43.048187,0.032795787,1,6,3208
25.969421,8772.806,2,6,2905
64.500015,52616.59,2,6,1900
84.08624,18496.975,1,6,1100
46.052788,0.0,1,6,2200
64.06868,205068.05,1,1,2907
27.830574,51365.656,2,1,2907
68.3882,4164.1953,1,6,3005
39.178368,22905.61,2,1,3100
80.99605,17942.7,1,6,700
47.138695,10852.181,1,6,2500
90.42999,12599.984,2,6,400
18.712923,7453.076,2,1,2400
21.249668,7453.908,2,1,2902
24.104826,14823.017,1,1,3208
57.226387,37963.395,1,1,2905
77.603065,23290.09,1,6,600
35.499092,59096.52,1,1,2500
29.19182,142426.27,1,1,1900
71.5357,96513.95,1,1,802
65.46807,16652.918,1,6,3206
19.335604,16072.297,2,1,2702
71.028885,54434.605,1,1,1900
56.90001,188175.9,1,1,2906
65.84028,0.005076855,2,6,2903
42.811535,168291.48,1,1,2800
93.3545,16889.018,2,6,802
21.74993,2838.1829,2,1,600
17.0248,0.023231167,2,6,2600
73.26662,75528.086,1,1,2102
37.72577,45610.18,1,1,200
66.67909,25289.174,2,6,3208
68.750084,40126.773,1,6,100
23.128157,2375.262,1,1,1100
48.74197,16911.775,1,1,2600
29.801987,2650.0205,1,3,3203
45.864414,69591.13,2,1,3211
65.62604,26299.654,1,6,600
62.39822,24854.69,2,6,1300
34.37023,28686.709,2,1,600
66.97221,24814.473,1,1,1701
19.740618,18893.773,2,1,1702
44.100796,73549.64,2,1,3001
59.88208,31787.395,1,1,400
70.1715,32649.79,2,6,3211
35.387215,167483.25,1,1,1004
60.23639,70112.945,1,1,400
62.614067,16561.924,2,6,2101
37.00492,66188.555,2,1,1500
34.53051,26574.959,1,2,1702
49.840534,37799.63,2,1,2000
25.895393,37536.234,2,1,1600
67.05802,178.97589,2,6,2300
83.36449,149189.9,2,6,2800
44.18335,28307.068,1,1,100
67.04222,15485.296,1,6,1100
23.853079,0.0,1,3,2500
81.624084,12937.138,2,6,802
49.33281,16244.341,2,1,2906
28.04612,17673.676,2,1,1400
62.257385,79886.06,1,1,1400
77.67703,27084.86,1,6,2702
42.288128,51140.223,2,2,1900
82.515045,13809.731,1,6,802
49.760406,35740.54,1,1,2904
69.858444,22023.05,2,6,1600
48.782772,166148.81,1,1,3004
17.61874,3872.439,2,1,2800
22.3073,0.117291614,2,6,700
57.99726,29709.488,1,6,3005
68.16948,45498.96,1,6,1802
66.72328,54648.492,1,1,1003
29.56185,32094.238,2,1,2907
31.202234,92731.586,1,1,3201
58.503952,22795.033,1,1,1701
37.451225,20249.883,2,1,600
43.615166,76576.49,2,1,1600
30.36337,20367.062,1,1,3100
17.031296,0.04655479,1,6,100
35.134666,38170.22,2,1,400
80.33828,16640.773,2,6,900
67.28238,12621.032,1,6,2500
75.78671,58700.74,1,6,2101
28.260723,49140.76,1,1,3100
49.257908,4661.262,2,6,1702
81.39171,20887.275,2,6,3100
34.360054,0.0,1,6,2400
18.829283,11199.122,1,1,1900
79.65363,247837.17,1,6,600
60.207,12442.352,1,6,2300
32.156853,12148.805,1,6,500
39.40804,17624.979,2,1,3300
21.04956,955.2259,1,1,200
59.776695,19384.674,1,1,1001
66.41563,7101.304,1,6,100
20.017918,20175.818,1,1,300
66.46021,11301.863,1,6,3211
28.20442,94332.42,2,1,1100
88.070885,14016.895,1,6,3003
81.79821,34183.234,1,6,2500
29.730673,44981.266,2,1,3005
21.72035,0.0,1,6,1004
58.918495,29569.395,2,1,1701
89.25435,20703.662,2,6,500
69.32223,21378.508,2,6,2903
75.51772,21810.516,1,6,3004
36.470787,16099.329,2,1,2102
19.041557,384.14963,2,6,3100
55.232372,27954.6,2,6,3006
28.493134,80352.84,2,1,400
44.523045,173787.23,1,1,802
19.351374,7275.731,1,1,1001
29.487629,25920.164,2,1,1002
18.884588,1424.7865,2,1,3100
45.267147,54583.54,1,1,1600
59.045372,83511.48,1,1,2701
72.783615,18657.959,1,6,3005
44.52301,0.013350124,1,3,1300
56.57485,158400.92,1,6,100
79.602425,23555.18,1,6,600
46.544334,35487.566,2,1,3300
53.135,305324.94,1,1,2701
47.957752,38598.63,2,1,2300
46.62632,30335.98,1,1,3203
15.811096,0.04110657,1,6,3100
53.16349,82205.52,2,1,1600
48.587063,83904.0,1,1,1802
45.267273,44382.223,2,1,400
59.64755,59252.387,1,1,2400
30.854605,3429.6853,2,1,2101
18.425423,0.007115767,1,6,3204
72.67877,139763.81,1,6,2800
41.58139,71641.13,1,1,3006
77.36711,38093.56,2,6,3207
88.11862,26104.34,2,6,500
51.27909,105737.836,2,1,1300
59.612408,0.04427369,2,6,802
71.10376,30297.41,1,6,2901
55.386837,172179.92,1,1,3300
31.098484,67946.76,1,1,1300
38.740288,69248.984,1,1,1701
63.725685,19234.732,2,6,400
33.680664,14422.601,1,1,3212
16.699802,0.0,1,6,3100
52.018433,145398.64,1,1,1100
67.852646,14840.643,1,3,100
16.647251,0.10152745,2,6,1702
49.27176,41364.65,1,1,700
63.127556,24394.729,1,6,400
58.180187,63613.06,1,1,2500
65.423225,13329.506,2,1,2400
58.334156,0.038617432,2,6,3202
80.99129,5690.225,2,6,2400
38.54596,123558.58,1,1,2908
58.62914,78786.03,1,1,1003
32.71864,137075.55,1,1,2000
57.5227,37898.68,1,1,3209
34.489395,32463.71,2,1,300
63.92289,55645.0,2,6,100
67.82745,22439.152,1,6,400
76.664116,34904.465,2,6,2200
65.79459,19776.584,1,6,200
43.931694,86103.3,1,1,1704
63.931137,26570.346,1,3,3210
95.73633,137690.28,2,6,801
31.067165,27586.99,2,1,2000
70.94713,31689.988,1,6,300
43.465893,17959.203,2,1,3210
70.41837,253278.12,1,6,2905
17.870663,211.17317,2,6,100
24.838306,20278.137,2,2,1002
55.866318,12345.245,2,6,1702
19.45744,1535.1525,2,1,1801
88.61627,19154.531,2,6,3209
28.150717,7296.7812,1,1,400
21.536066,2960.9207,1,1,1400
72.0406,23530.615,2,6,100
65.29203,7111.953,1,1,1100
86.10358,89235.88,2,6,2703
67.47071,14322.548,2,6,3205
35.521694,28431.39,2,1,300
60.736156,30429.893,1,6,900
47.361866,93605.45,1,1,2904
57.372025,11150.861,2,1,200
67.17515,56548.31,1,6,400
89.68695,11560.682,1,6,1003
45.765396,0.029633036,2,6,3002
57.78485,0.062037516,2,6,1300
16.40511,1039.1941,2,1,801
84.07956,25687.754,1,6,3006
20.642454,7672.536,2,1,1100
68.86956,51073.793,1,6,2703
36.672344,56002.816,2,1,3212
28.740707,0.012310804,2,6,2000
49.905178,0.0060876384,2,6,2500
58.801857,71723.984,2,1,2800
56.533436,41800.637,1,1,2905
36.316647,10797.904,1,6,2901
50.19615,26105.982,2,1,1900
53.688797,0.0,2,6,1002
71.23448,20603.637,1,6,200
25.629448,12463.837,2,1,3203
47.858177,106.24998,1,3,2200
27.140799,49002.42,1,1,500
38.608513,207668.44,1,1,802
66.10353,16876.684,2,6,900
23.256857,34701.035,1,1,3213
35.341347,345204.1,2,1,2908
42.058685,55173.53,1,1,400
34.01435,52836.332,1,1,1002
62.464813,18487.188,1,6,100
50.06019,125804.305,2,6,2905
72.068306,362.64297,1,6,2200
39.76662,47047.176,2,1,2102
65.86304,35369.95,1,6,3207
70.64963,26594.15,1,6,3201
39.64384,12613.054,1,3,2904
65.11252,19387.744,2,6,2500
59.38945,41707.855,2,1,3208
53.924736,2625.7354,2,1,500
51.214287,38016.727,1,6,3203
55.765816,39707.562,1,1,100
61.564674,19158.186,1,3,400
62.203053,64257.555,1,1,200
60.27466,42398.504,1,6,2902
37.67741,11814.018,1,3,1100
35.20156,109813.02,1,1,2500
71.33353,23024.406,2,6,2906
66.48172,46766.645,1,6,300
32.920494,0.069930375,2,6,100
54.19041,39800.6,1,1,801
65.17054,21502.812,1,6,2500
34.858994,9687.369,1,1,600
46.49345,50132.223,1,1,1200
74.69467,13691.557,2,6,1003
48.112503,54808.363,2,1,3100
29.002783,14133.388,2,2,1002
62.40991,25245.123,2,1,2600
36.684258,91876.125,1,1,1802
66.21358,596.34436,2,6,2903
71.28024,199440.39,1,6,2701
42.82393,97916.86,1,1,1003
45.401825,12023.253,2,6,1704
33.58789,35022.67,2,1,1500
39.934074,61475.84,1,1,2904
31.755482,21734.662,1,3,1600
37.126762,0.108421296,1,6,3006
39.171158,17552.578,1,1,3004
43.92411,193522.98,1,1,2904
29.147972,36802.09,1,1,1900
76.889534,33828.566,1,6,100
30.15224,212177.56,1,1,3002
58.338722,46009.492,2,1,3006
84.89453,4529.9673,2,6,2200
29.372177,106013.99,1,1,2102
40.421425,32091.973,1,1,3207
34.54109,57589.176,1,1,2800
55.93854,39989.277,1,2,2500
39.28091,18112.95,2,1,1704
40.96973,15515.025,2,6,2500
72.048836,4138.27,1,6,1701
87.35361,21571.623,2,6,3005
20.151949,9202.169,1,1,3004
27.566233,0.0,1,6,3006
73.48731,23398.916,1,6,400
69.62386,40276.492,2,1,2903
52.68464,39821.902,2,1,700
82.36139,19314.732,2,6,2908
63.268074,21787.127,1,6,2901
61.525253,0.06927652,2,6,2702
65.192764,8657.259,2,6,3005
58.643616,60009.137,1,1,3003
28.52594,149051.39,2,1,2906
34.407948,0.0016913397,1,6,3001
56.43446,98921.34,1,2,2800
22.449005,41667.938,1,1,2000
64.64617,24004.828,2,1,3100
57.64863,0.045078684,2,6,700
48.62963,62859.28,1,1,700
36.41536,32906.344,1,1,1100
70.79098,48522.223,2,1,3006
62.802826,73542.07,1,1,100
44.26616,22142.95,1,1,300
52.36901,51729.395,2,1,600
39.745075,35903.02,2,1,2102
60.834343,8063.745,1,1,200
78.226036,9707.625,2,6,100
57.953407,11799.098,1,6,2101
60.610546,48473.336,1,1,1100
46.965477,66585.39,2,1,1400
53.989594,21055.48,1,6,2300
16.742245,3330.7048,2,1,400
49.615696,70820.25,1,1,1802
62.56891,11402.502,1,6,2600
44.229244,51725.4,1,1,1400
70.590385,8006.2827,2,6,3005
83.66365,34065.457,1,6,2600
50.674206,14946.68,2,1,3100
66.32187,20333.059,2,6,2101
59.65735,37955.973,1,1,200
64.106415,63440.637,1,1,801
57.14218,84508.22,2,1,2300
18.721357,0.0,1,6,2600
63.359623,65880.59,1,1,2200
57.335377,163491.64,1,6,2903
46.366817,9851.921,1,1,3006
46.858685,54236.758,2,1,1200
73.041374,66770.19,1,1,2300
63.296707,43814.637,2,1,2903
18.333584,18226.992,1,1,3006
66.46066,22539.145,2,1,1900
74.139854,3326.8848,1,6,1200
55.912514,28437.275,2,1,3002
70.84778,78919.516,2,6,3002
24.608889,15301.153,1,1,1704
28.728018,56303.836,2,1,802
62.133156,19690.105,2,1,3003
57.80123,5305.6675,2,6,1500
40.92984,76755.19,1,1,300
79.4402,40543.37,1,6,2702
70.74568,14110.545,2,6,3208
55.898926,27869.123,1,6,2906
71.33677,11040.412,1,6,3213
67.14662,14389.749,2,1,802
73.301735,58842.094,2,6,2500
25.075216,25398.691,2,1,3203
63.283287,21108.361,2,6,2500
57.807926,2121.6233,2,1,3211
50.85831,71721.32,1,1,2400
83.8159,48014.07,2,6,2500
43.97653,45699.96,2,1,2200
42.129223,46784.266,1,1,600
60.067684,74152.46,2,1,2800
36.27865,55262.953,1,1,3004
57.067604,112084.48,1,1,3206
66.66652,35170.953,2,6,900
16.951515,157.14168,1,6,100
37.038418,17565.055,1,1,2904
55.74942,1073.6299,1,6,300
20.296299,851.4431,1,6,2500
52.73614,46452.773,1,6,1704
48.071102,97985.33,1,1,100
64.089,49524.72,1,1,2400
32.635567,64872.87,2,1,2908
72.26366,13624.082,2,6,1701
62.060104,89998.07,1,1,2907
62.449158,64211.855,1,1,200
64.6437,23574.844,1,1,2902
25.164104,0.0,1,6,2600
33.94239,26778.059,2,1,3203
44.41947,13400.467,2,3,3208
30.526276,29914.938,1,1,2703
66.19316,44062.414,1,1,1500
35.342068,45365.207,2,1,1600
68.78469,17461.098,1,6,1200
28.182985,35688.02,2,1,3300
67.36441,59219.906,1,6,3100
54.064617,153995.62,2,1,2908
64.474014,40311.92,1,6,1704
25.353617,9655.462,2,6,1801
38.88482,50234.402,1,1,1600
55.656372,28234.111,2,6,3203
18.485641,0.016447345,1,6,2102
37.42838,76064.086,2,1,3002
39.02543,130203.695,1,1,500
82.76651,43822.953,2,6,1900
45.531097,202562.97,1,1,2000
27.53231,30074.502,1,1,1704
38.366844,145217.66,2,1,1004
68.538506,40149.816,2,6,1600
46.968502,14116.71,1,6,1500
47.164364,37325.867,2,1,100
27.395502,0.01474851,2,6,100
36.9248,0.0,1,6,1400
24.167448,1618.8048,2,1,1200
31.60663,292.71265,2,6,400
48.470085,0.0,2,6,3211
75.547104,141756.3,1,6,3003
18.392254,4445.9717,1,1,2702
79.98512,26664.398,2,6,300
45.094627,45485.945,1,1,2000
32.82692,0.0,1,6,2902
31.007818,0.0,2,6,1002
52.21046,61525.87,1,1,3100
30.571676,21626.85,2,1,1802
73.15362,40363.316,1,6,802
65.96831,54036.023,1,1,3203
72.85223,23423.521,2,1,2906
46.08979,81434.89,1,1,1400
46.790775,57512.883,1,1,2300
65.30574,153399.92,2,1,2101
15.253681,0.026789358,1,1,1004
39.774742,0.0,1,6,3212
39.439384,0.0,1,3,2101
38.27838,53704.652,1,1,3002
34.552948,18318.434,1,1,400
62.322395,104619.42,1,1,3004
79.50763,13620.717,1,6,200
74.1471,49440.72,1,2,200
23.5309,35145.703,1,1,2904
30.62274,55577.06,2,1,3211
82.500656,31529.58,1,6,2200
53.366028,2062.6228,1,2,2101
61.304447,0.04648692,2,1,1300
35.01419,31377.553,2,1,500
61.93298,29189.18,1,1,100
18.759893,3998.1594,1,6,1704
82.31775,87789.75,2,6,2800
58.45901,0.0,1,6,200
53.70203,35928.332,1,1,1300
60.00536,28917.611,1,6,1900
41.56974,23046.09,2,1,2701
33.394047,49066.535,1,1,3003
75.597305,54781.03,2,1,3100
54.82321,10731.487,2,3,3203
73.529564,9622.201,2,6,500
70.05717,118030.984,1,1,2701
69.58292,19964.328,2,6,1001
60.44203,11540.422,1,6,1200
36.88772,37607.113,1,1,3006
23.575136,34328.29,2,1,3206
63.0664,32737.592,2,6,900
90.04433,50330.984,1,6,1300
47.52766,1775.4983,1,6,3006
80.438644,11525.221,1,6,1100
53.02045,73890.06,2,1,1900
91.83936,30298.422,2,6,1300
41.389713,76005.42,1,1,1900
41.739944,37655.492,1,1,2500
29.465746,7956.5723,2,6,500
57.225487,123713.87,1,1,2400
48.11354,53437.195,1,1,700
17.12782,1677.8546,2,6,802
49.589817,51927.207,1,1,1704
84.32951,0.10036411,2,6,1600
