bldg_id,PUMA,AGEP,PINCP,SEX,ESR,price_tier
1050881767,3210,52.057323,37294.414,2,1,5
439633864,3203,20.692835,436.78293,1,6,1
439633857,3203,63.4115,240882.08,1,6,5
1020931925,3202,98.05304,12388.226,2,6,5
823791824,3202,46.25457,472.06445,1,1,5
1038059506,3212,30.84757,84376.47,1,1,5
397513392,3211,44.02981,0.0,2,6,1
908162702,3211,81.00839,8766.95,2,6,2
717902785,3202,41.934235,72386.98,1,1,5
1020931925,3202,30.525608,20257.783,1,1,5
UnitedStates_030223203_845754,3209,35.884094,25502.918,1,1,4
225789484,3202,45.252647,45003.62,1,1,5
105506811,3211,35.06907,73892.32,2,1,5
526548805,3211,54.07315,7056.647,2,6,2
330297898,3211,61.980415,117164.18,2,1,5
69139716,3211,72.93545,5740.937,1,1,2
69287488,3211,28.870789,12162.091,1,1,2
UnitedStates_030223212_113393,3213,42.019985,0.75152993,1,6,1
854256216,3208,33.824287,31103.152,2,3,4
717902785,3202,60.962463,42358.777,2,6,5
58431587,3211,36.688755,21286.08,1,1,3
UnitedStates_030223212_2049,3213,40.560852,0.0,2,6,1
439633857,3203,60.25769,196835.61,2,1,5
439633864,3203,28.69576,0.0,1,6,1
UnitedStates_030223212_44139,3210,46.544724,21.328014,1,3,1
10011997_1,3211,58.635857,132904.14,1,1,5
58366895,3213,39.406425,10336.794,1,1,3
949488605,3209,55.11795,36650.71,2,1,4
688719509,3209,37.00238,0.33054578,2,6,1
1066234397,3211,48.302357,8884.877,2,6,2
439633864,3203,48.671673,2.5572343,2,6,1
823791824,3202,46.17208,26348.861,2,1,5
432296547,3212,67.791,9493.195,1,1,2
941865704,3209,64.08392,51041.117,2,1,4
59449689,3211,81.329094,13360.332,2,6,2
898231664,3208,37.41414,14024.744,2,6,2
1179487875,3210,29.663622,165.96935,2,6,1
UnitedStates_030223203_236094,3202,43.988842,32217.703,2,1,5
1228346268,3212,33.2092,77585.266,2,1,5
380156623,3211,27.256401,59815.953,2,1,4
865148957,3211,98.018295,4653.794,2,6,2
381076629,3211,39.638298,38246.85,2,1,4
439633857,3203,63.77092,114726.2,2,6,5
1120853712,3209,76.264046,12313.179,2,6,2
732127276,3208,47.576435,81625.86,2,1,5
225789484,3202,34.25853,24649.316,2,1,5
UnitedStates_030223212_76883,3211,38.43556,53541.004,1,1,4
58366895,3213,67.09587,13829.542,1,6,3
1038059504,3212,31.126074,7844.798,1,6,2
225789484,3202,38.51793,0.4245651,2,3,5
UnitedStates_030223203_78054,3212,52.033237,83077.984,1,1,5
415873628,3213,63.77554,165162.22,1,1,5
950207103,3209,51.449024,0.0,2,6,1
432668203,3212,29.662125,58461.176,1,1,5
439633867,3203,47.91111,0.0,1,6,1
5703865,3209,49.667347,11.78436,2,6,1
439633864,3203,54.82181,0.32148,2,6,1
107327514,3211,40.549034,8269.534,1,1,2
58366895,3213,32.50996,30965.967,2,1,3
UnitedStates_030223203_466413,3210,55.264862,11147.32,2,6,3
1223797161,3213,40.565834,6065.9043,2,1,2
1037451215,3209,21.31681,1871.4575,2,6,1
59202745,3211,46.16649,75533.77,1,1,5
894954561,3210,25.378717,598.2978,1,6,1
439633853,3203,14.843704,13056.793,1,6,2
439633851,3203,31.295277,35187.293,1,1,4
1065580969,3212,33.149002,0.0,2,6,1
225789484,3202,83.494,39202.37,1,6,5
981379668,3212,43.994556,2.55717,2,6,1
UnitedStates_030223203_29656,3209,40.83831,15562.493,2,1,3
841321555,3213,21.213228,1.3456821,1,6,1
391970457,3208,21.392948,5151.289,2,3,2
732377554,3208,69.91538,634.2769,2,6,1
180762310,3212,48.80144,18550.133,2,1,3
933912590,3208,57.377502,54978.297,1,1,5
71838228,3211,30.34893,12618.3,2,1,3
225789484,3202,53.46266,7557.078,1,6,5
1029004223,3213,67.55126,7304.316,2,6,2
UnitedStates_030223203_273185,3208,60.28394,1139.0751,1,6,1
1027115445,3213,30.69761,65216.28,2,1,4
823791824,3202,77.86453,159492.92,2,6,5
58366895,3213,46.6934,22136.615,1,6,3
UnitedStates_030223203_866794,3211,64.83113,152.46259,1,6,1
439633860,3203,63.30427,11571.183,1,6,2
917970268,3208,66.852936,104028.24,1,1,5
823791824,3202,67.43977,22996.975,2,1,5
441353425,3212,40.396877,107.10548,1,1,1
700605472,3209,70.76398,42805.49,2,6,5
1027202803,3212,48.95405,15681.119,2,6,2
UnitedStates_030223203_660957,3210,52.10228,5434.6465,2,1,2
180645949,3211,38.243553,55508.145,1,1,5
439633864,3203,50.044113,0.041966755,2,6,1
439633864,3203,47.4256,203.84453,1,6,1
439415988,3212,16.800533,48393.426,2,1,5
733681568,3212,39.287903,8304.502,1,6,2
935112485,3208,71.482376,53101.34,2,6,5
1124066818,3211,75.40462,38389.445,2,6,4
823791824,3202,67.679085,103243.195,1,1,5
1020931925,3202,85.12109,46491.242,2,6,5
989390892,3211,85.26445,138590.61,1,6,5
823791824,3202,49.337513,101753.2,2,1,5
439633858,3203,44.1484,17854.293,2,1,3
225789484,3202,66.281654,55856.24,2,1,5
71187644,3211,46.018677,59380.12,2,1,4
1027115438,3213,45.622993,89724.945,1,1,4
387014746,3209,30.085825,22019.207,1,1,3
438938990,3212,61.97909,18857.463,1,6,3
1134380035,3209,67.43352,14223.502,1,1,2
823791824,3202,67.84511,17026.488,2,6,5
1153603531,3209,54.62611,11127.266,2,1,2
1154400362,3210,12.20639,67.69155,2,1,1
225789484,3202,36.64776,101507.016,1,1,5
UnitedStates_030223212_88342,3213,67.018234,34321.48,1,1,3
1027472388,3210,22.243692,12944.802,2,1,3
439633864,3203,22.330364,0.0,1,6,1
225789484,3202,44.973858,61211.176,2,1,5
UnitedStates_030223203_788897,3210,17.311075,3819.456,2,1,2
UnitedStates_030223203_100304,3212,34.465908,69.62063,2,6,1
71187494,3211,48.620003,20432.57,1,1,3
UnitedStates_030223212_2269,3213,31.1234,65821.625,1,1,4
443058810,3212,54.94167,9067.241,1,6,2
225789484,3202,35.244762,9204.073,1,6,5
867031972,3209,30.945658,0.86230457,2,3,1
225789484,3202,30.55936,53236.676,1,1,5
823791824,3202,32.346127,312.96332,2,6,5
823791824,3202,39.561974,44693.652,2,1,5
1052456125,3212,31.13956,4239.393,1,1,2
717902785,3202,69.21406,102222.11,1,6,5
375029903,3212,80.605484,3154.6584,2,6,2
439633863,3203,50.16488,37748.223,2,1,4
10011997_1,3211,33.34777,289590.94,2,1,5
434933718,3212,69.98757,8503.196,2,6,2
717902785,3202,56.271416,111346.15,2,1,5
914423877,3208,73.07501,8751.061,2,6,2
381562215,3213,62.35807,29383.744,1,6,3
397515882,3211,63.49933,37186.375,2,3,4
823791824,3202,43.91405,1.4470464,1,6,5
58310341,3212,28.691492,0.0,2,6,1
6123561,3210,20.577982,0.0,2,6,1
UnitedStates_030223203_724143,3209,21.534845,3773.0024,1,1,1
823791824,3202,33.183567,13943.627,2,1,5
823791824,3202,51.90278,51625.848,2,1,5
439633868,3203,38.59849,677.81104,2,1,1
58366895,3213,35.522903,16394.348,1,1,3
947073691,3209,92.011856,5153.707,2,6,2
439633858,3203,42.77138,25866.922,2,1,3
732962870,3212,32.164948,0.0,2,6,1
439633864,3203,6.983036,0.81305045,2,6,1
1138057228,3209,90.051895,2835.4438,2,6,1
225789484,3202,30.194576,560.1576,2,1,5
331574556,3208,31.423954,10968.694,1,1,2
823791824,3202,67.969574,24228.367,2,6,5
1164545893,3209,59.321922,6607.885,1,6,2
439633860,3203,43.962673,10187.378,2,6,2
1078268400,3210,12.759846,174.14432,2,6,1
58431587,3211,84.62581,21881.918,1,6,3
71187430,3211,25.968584,2042.1045,2,6,1
UnitedStates_030223203_283253,3210,48.256676,43223.133,2,1,4
UnitedStates_030223203_479346,3209,54.937164,31959.934,1,1,3
439633867,3203,14.814663,1743.5485,1,1,1
1233454315,3211,53.80385,8781.06,1,6,2
UnitedStates_030223203_700124,3210,41.365818,37349.977,2,6,5
51600820,3211,21.326647,9800.488,2,1,2
330297890,3211,23.63766,5461.5547,2,6,2
823791824,3202,50.41294,68816.055,2,6,5
823791824,3202,64.24437,74743.6,1,6,5
823791824,3202,31.785826,43823.37,2,1,5
469341347,3211,41.27298,81775.305,2,1,5
1038343959,3208,54.088165,1887.3649,2,6,1
1027129693,3213,39.225292,0.35458538,2,6,1
439633865,3203,67.414154,4.2470384,2,6,1
823791824,3202,30.828924,47004.3,2,1,5
439633857,3203,49.873245,87276.69,1,6,5
225789484,3202,65.08133,69434.88,2,1,5
71187438,3211,30.812757,125592.6,1,1,5
823791824,3202,88.75934,32123.451,1,6,5
UnitedStates_030223203_840252,3209,64.155594,30935.416,1,6,4
1027129689,3213,29.10788,72501.39,2,1,5
8643061,3213,53.684177,8454.916,1,6,2
736220242,3210,60.0553,5045.1294,1,6,2
439633853,3203,39.79673,10420.487,1,1,2
439633851,3203,30.549505,31535.354,1,1,4
823791824,3202,62.92614,51470.4,1,6,5
69117882,3211,59.52938,13756.099,1,6,2
1027129708,3211,96.15257,8024.8525,2,6,2
UnitedStates_030223203_139489,3212,59.733643,28156.398,2,1,4
587014399,3210,33.409252,8091.342,1,6,2
1042501276,3209,39.691406,719.98334,1,6,1
823791824,3202,43.69655,36207.54,2,1,5
375478703,3212,26.036867,11355.487,2,1,3
950207100,3209,14.571751,24015.477,2,1,3
112892797,3211,82.12953,7616.5024,1,6,2
586983795,3213,57.047173,14193.581,2,1,2
409620411,3213,68.52374,149408.47,1,6,5
225789484,3202,65.51659,49600.82,1,1,5
UnitedStates_030223203_556385,3212,56.61512,15003.194,2,1,3
69021691,3211,81.33229,5357.422,2,6,2
439633851,3203,39.401,68906.75,1,1,4
823791824,3202,36.895325,43519.418,1,1,5
819898915,3211,24.966272,122527.72,2,1,5
835069760,3213,66.47816,36745.56,2,1,3
984387831,3212,41.098904,2086.4463,2,1,2
883168472,3208,90.4457,26649.957,2,6,3
1080866859,3213,71.06123,28168.996,2,1,3
1027129697,3213,42.648865,7048.985,1,6,2
823791824,3202,67.66849,24702.998,1,6,5
823791824,3202,53.2936,49862.914,2,1,5
1027115453,3213,50.549244,195191.16,2,1,5
949601933,3209,71.925575,33894.414,2,6,5
881564313,3208,31.32069,16638.996,2,1,3
225789484,3202,35.71151,37881.043,1,1,5
69117887,3211,41.683304,9824.353,1,1,2
1094477729,3210,35.745667,1286.441,2,6,1
607433190,3213,74.69421,16315.157,2,6,2
457311487,3211,41.38415,51055.14,1,1,4
919163769,3209,79.36276,29067.504,2,6,4
823791824,3202,68.48741,14574.15,1,6,5
11523397,3211,65.39192,51993.36,2,6,4
409616745,3211,91.812416,5385.2886,2,6,2
58326453,3208,26.816183,1235.6703,1,1,1
686982329,3211,95.07253,9285.184,2,6,2
823791824,3202,48.695957,27575.363,1,6,5
113041552,3210,45.017853,4522.4805,1,6,2
893140574,3208,69.65052,6053.812,2,6,2
1027472388,3210,33.981663,20948.72,2,1,3
439633867,3203,32.54225,0.053512424,1,6,1
439633858,3203,29.685034,19065.48,2,1,3
852577734,3208,61.257458,0.53137577,1,6,1
59452192,3211,53.012486,39941.824,1,1,4
1199969208,3212,44.525463,7.0715733,2,6,1
318396103,3210,50.67463,78579.23,2,1,5
59123833,3211,11.890488,6275.9077,1,1,2
846054098,3209,76.08158,110251.13,2,6,5
UnitedStates_030223203_818015,3209,48.20486,51674.562,2,1,4
1027129701,3213,24.268158,0.16864356,2,6,1
856670827,3211,47.437263,83195.33,1,1,5
225789484,3202,43.142094,0.64185035,2,6,5
1025348142,3209,51.10852,1.3871337,2,6,1
225789484,3202,46.334747,90374.96,1,1,5
439633867,3203,28.514313,0.9605572,2,6,1
686982329,3211,37.356213,10425.199,2,6,2
850317736,3208,42.003826,93616.164,1,1,5
UnitedStates_030223203_867681,3209,56.780884,42556.375,1,1,4
717902785,3202,45.955948,51678.555,2,1,5
UnitedStates_030223212_137027,3210,43.707893,12582.775,2,6,3
823791824,3202,73.000694,22208.768,2,1,5
1289814537,3208,71.49505,24766.643,2,6,4
717902785,3202,70.45533,31581.312,1,6,5
823791824,3202,71.73758,63941.87,1,6,5
225789484,3202,30.721075,63950.41,1,1,5
UnitedStates_030223203_612070,3212,52.503006,0.0,1,6,1
UnitedStates_030223212_28322,3213,71.98679,16105.472,1,1,2
823791824,3202,52.29961,85004.195,1,1,5
737560784,3208,42.005737,5627.553,1,1,2
823791824,3202,59.158485,117275.41,1,1,5
374048689,3212,81.54463,8323.74,2,6,2
UnitedStates_030223203_656530,3209,40.110252,1689.9921,2,6,1
349614584,3212,71.495346,2554.796,2,6,2
717902785,3202,68.459816,91138.19,2,1,5
512995085,3210,34.87262,8039.953,1,6,2
58366895,3213,56.950127,35277.645,1,6,3
823791824,3202,39.089413,28967.82,2,1,5
439633864,3203,56.37345,254.9624,1,6,1
1285000733,3210,69.6456,7356.481,2,6,2
1159049337,3208,34.222374,486.4413,2,6,1
69000333,3211,41.265347,105828.53,1,1,4
439633867,3203,35.51049,0.0,2,6,1
177074796,3213,75.804054,12945.79,2,6,2
1154377436,3210,30.390743,8651.794,2,1,2
58366895,3213,61.39548,28786.934,1,6,3
1065560787,3212,40.63415,24480.94,2,1,3
UnitedStates_030223203_488505,3210,29.500013,1.9115859,1,6,1
439633853,3203,44.47694,17662.336,1,6,2
852176827,3209,60.182083,0.7093249,2,6,1
58366895,3213,39.798073,15927.453,2,1,3
58431589,3211,50.34028,74.785614,2,6,1
439633868,3203,23.452913,93.64533,2,6,1
4515821,3208,49.635925,985.7482,2,6,1
439633868,3203,55.48388,1557.4249,1,6,1
5703865,3209,21.732088,0.0,1,6,1
225789484,3202,54.52924,156013.7,2,1,5
439633865,3203,30.470707,7.048632,2,6,1
69000290,3211,96.901505,8649.542,2,6,2
1027472388,3210,65.61235,18485.848,1,6,3
1051702746,3210,53.022884,41619.29,2,1,5
9186955,3211,70.66011,9752.588,1,6,2
225789484,3202,40.407516,138445.56,1,1,5
942640598,3209,55.13778,86967.77,1,6,5
985619920,3211,27.289875,10501.523,1,3,2
369289683,3212,34.640617,15127.206,2,1,3
729455458,3208,58.51937,0.609744,2,6,1
631358458,3212,67.89967,23.326609,2,6,1
423973513,3211,38.6817,65625.625,2,1,5
439633851,3203,49.522316,55906.707,2,1,4
1201810546,3213,89.02061,28643.379,2,6,3
717902785,3202,65.836975,40928.6,2,6,5
8643061,3213,15.829945,5076.4775,2,1,2
935102421,3208,39.386883,42102.707,2,6,4
UnitedStates_030223203_778025,3210,19.919167,37213.16,1,1,5
649222093,3208,85.11522,11093.822,2,6,2
1287342143,3208,81.00785,11026.742,2,6,3
439633863,3203,46.95905,77560.7,2,1,4
1154806729,3209,57.314247,20620.562,2,1,3
1118801252,3210,57.23722,57543.496,1,1,5
1220294861,3208,57.89863,14741.148,2,6,2
439633868,3203,43.972507,99.602295,2,6,1
440879689,3212,49.93421,8967.945,2,1,2
UnitedStates_030223203_567163,3210,84.39421,10193.19,1,6,3
1154397045,3210,37.099945,0.36245343,2,6,1
731550789,3211,87.07335,12328.302,2,6,2
1020931925,3202,55.599293,14239.668,1,6,5
1070389583,3212,27.559254,0.0,2,6,1
1052456184,3212,42.5695,51685.605,2,1,5
860695444,3211,88.51157,10978.795,2,6,2
112890057,3211,44.89859,92733.88,2,1,5
823791824,3202,67.983154,43012.43,1,6,5
225789484,3202,52.69738,24719.21,2,1,5
949155810,3209,47.276493,34520.547,2,6,4
677169303,3208,29.289215,8181.5723,2,1,2
1284988118,3210,64.42531,16374.44,2,6,3
439633853,3203,56.285,8975.467,2,6,2
1268171160,3212,47.246727,16516.936,2,1,4
823791824,3202,62.009766,29071.496,2,6,5
219583105,3210,27.324104,14932.317,2,3,2
353047805,3211,44.942986,20057.863,1,1,3
439633858,3203,61.21178,27695.627,1,6,3
1027129694,3213,80.9237,7311.495,2,6,2
823791824,3202,32.494827,41056.676,1,1,5
59452209,3211,72.21542,16408.943,2,6,2
UnitedStates_030223203_973824,3209,34.29062,284.75604,1,6,1
58366895,3213,36.79616,40507.582,2,1,3
439633857,3203,37.41001,56663.24,2,1,5
1025955282,3212,78.21564,29744.133,1,6,4
1065580969,3212,14.549004,0.23777214,2,6,1
439633857,3203,50.75568,54889.703,1,1,5
439633861,3203,93.58981,10122.321,2,6,2
823791824,3202,26.872477,48931.02,1,1,5
378828054,3211,34.65113,21645.918,1,1,3
330937113,3210,51.418602,8917.9795,2,6,2
395896515,3211,54.21493,88138.65,2,1,5
225789484,3202,71.2798,12291.19,2,6,5
225789484,3202,53.050423,102980.34,2,1,5
1132347526,3210,56.41275,84740.89,2,1,5
860260170,3208,30.014742,79814.555,2,1,5
UnitedStates_030223203_183621,3209,88.03583,35459.25,2,6,4
439633865,3203,54.270657,6.6564264,2,6,1
729448715,3208,60.10398,85940.21,2,6,5
441353472,3212,91.90313,5035.3696,2,6,2
UnitedStates_030223203_668424,3209,20.628202,1860.9629,1,1,1
225789484,3202,53.898487,20305.27,2,1,5
717902788,3202,63.712036,38608.09,1,6,5
823791824,3202,61.904,85530.24,2,1,5
545743265,3211,42.104538,95.95167,2,6,1
823791824,3202,23.61173,0.0,1,6,5
717902785,3202,54.03502,1.6125735,1,6,5
8033579,3211,97.298355,973.12195,2,6,1
897343688,3208,76.65929,1894.0182,2,6,1
823791824,3202,31.116587,21104.436,1,1,5
439633867,3203,40.858665,171.38185,2,6,1
976052993,3211,42.414932,7949.836,2,1,2
58431587,3211,26.00112,17516.406,1,1,3
UnitedStates_030223203_722287,3210,59.045994,36422.824,2,1,4
823791824,3202,30.503216,59872.57,2,1,5
1154380248,3210,58.583878,3483.508,1,6,2
1222767087,3210,62.308617,7858.173,1,6,2
859831550,3208,61.461033,28105.799,1,6,3
439633857,3203,54.63126,68530.57,1,1,5
823791824,3202,34.434204,94649.53,1,1,5
58431587,3211,91.15401,25937.129,2,6,3
1198138805,3212,56.126564,48968.598,1,1,5
UnitedStates_030223203_194191,3213,38.104656,16483.133,2,6,2
58366895,3213,63.25035,24868.135,1,1,3
444349212,3212,36.586113,37648.953,2,1,4
902306038,3209,54.704918,40545.266,2,1,4
59255039,3211,42.11407,93727.66,2,1,5
1027129674,3213,41.740192,59467.74,2,1,4
415877456,3213,39.649017,1862.7394,1,6,2
1160769458,3210,95.66576,0.29654703,2,6,1
110555611,3211,66.354065,22753.83,2,6,3
UnitedStates_030223203_768163,3209,52.512165,17384.627,2,1,3
439633867,3203,66.59737,0.7014321,1,6,1
UnitedStates_030223203_644609,3210,26.929977,31286.086,2,1,4
717902787,3202,62.011215,126725.84,2,1,5
58366895,3213,49.293488,17971.438,2,1,3
823791824,3202,89.34243,73713.19,2,6,5
58477845,3213,99.0,142033.17,2,6,5
733929790,3208,56.83212,31247.084,2,6,4
544922261,3211,69.91088,24951.234,1,6,3
817342545,3211,23.162617,98572.72,2,1,5
439633854,3203,36.403526,0.54704994,2,6,1
313128799,3210,29.368141,0.0,1,6,1
113041552,3210,38.87162,5249.9287,2,1,2
823791824,3202,43.163433,13650.511,2,1,5
823791824,3202,73.36225,48014.664,2,1,5
546370101,3212,73.20264,2359.707,2,6,2
439633858,3203,56.704693,16297.241,2,6,3
656595907,3211,53.222244,47949.73,1,1,4
490315804,3209,73.84845,2582.8965,1,6,1
1287338086,3208,42.936184,0.0,1,6,1
823791824,3202,71.08365,84320.484,1,6,5
876635300,3209,42.27347,11348.559,2,1,2
823791824,3202,35.250168,91086.92,1,1,5
180910395,3212,61.940823,0.50134104,2,6,1
904277513,3208,61.105717,53961.145,1,1,4
644854341,3208,25.886282,0.54880077,2,6,1
439633864,3203,47.94595,60.86536,2,6,1
823791824,3202,44.843365,0.0,2,6,5
717902785,3202,54.22583,115.80726,2,6,5
823791824,3202,43.62227,72267.78,1,1,5
823791824,3202,73.20183,6361.2217,1,6,5
717902785,3202,18.48805,1507.3827,1,1,5
1134379938,3209,36.948055,1.8711833,2,6,1
639002690,3211,56.527622,39638.625,2,1,4
1026467569,3213,79.59798,13979.993,2,6,2
422696598,3211,24.22126,6739.7246,1,1,2
439633864,3203,52.08333,0.22236155,2,6,1
225789484,3202,51.030865,26303.668,2,1,5
823791824,3202,40.0107,49886.03,1,1,5
545596219,3211,46.14353,17499.525,2,6,3
58366895,3213,66.40093,45477.4,2,1,3
1121034266,3211,51.88868,70476.164,1,1,5
UnitedStates_030223203_757201,3209,52.848217,11226.382,2,6,2
114131124,3211,73.16296,8852.581,2,6,2
860887988,3208,71.589294,0.0,1,6,1
1155026264,3209,68.75004,9021.4,2,6,2
1027115451,3213,43.192978,6847.0513,1,1,2
UnitedStates_030223203_66276,3210,50.644344,8291.656,1,6,2
439633858,3203,53.093727,16283.507,1,1,3
UnitedStates_030223203_927878,3210,20.540648,10666.486,2,1,3
868843430,3211,66.771225,94632.11,2,6,5
439633861,3203,58.07349,8297.526,2,6,2
823791824,3202,48.08522,43240.535,2,1,5
439633864,3203,45.576004,2.567615,2,6,1
823791824,3202,55.070747,8614.28,1,6,5
855384765,3212,56.129215,11393.164,2,6,3
915110530,3208,41.394054,21385.992,2,1,3
UnitedStates_030223212_55114,3210,55.471573,17305.455,2,6,3
UnitedStates_030223203_1006074,3209,48.943687,3225.7056,1,6,1
UnitedStates_030223203_811550,3210,18.095894,8008.4897,2,1,2
1163113912,3211,82.495514,18128.037,2,6,3
58310343,3212,20.887438,704.90094,2,6,1
68997030,3211,8.80806,9017.839,2,1,2
69291694,3211,72.54541,35988.484,2,6,4
868041289,3208,56.925686,34492.21,1,6,4
UnitedStates_030223203_660949,3210,49.131954,39561.73,2,6,5
375029903,3212,28.760569,6132.2285,1,1,2
981280994,3208,26.56027,5995.926,1,6,2
851336492,3208,55.99475,41418.492,1,1,4
905554691,3212,45.458454,149499.97,1,1,5
58431587,3211,71.97692,24133.285,1,1,3
58366895,3213,69.50518,15578.68,2,6,3
UnitedStates_030223203_250073,3210,59.106678,5692.1797,2,6,2
225789484,3202,46.337753,1351.822,2,6,5
UnitedStates_030223203_601073,3203,48.76965,9264.298,1,6,2
853743982,3208,38.973625,44.528625,2,6,1
439633864,3203,32.61054,1526.2725,2,1,1
UnitedStates_030223203_956122,3209,68.75739,23840.195,1,6,4
UnitedStates_030223212_105660,3210,35.409874,6355.248,2,1,2
69000298,3211,27.500755,75202.85,2,1,4
439633864,3203,31.581398,1.4358703,1,6,1
823791824,3202,72.327644,54148.33,1,6,5
439633858,3203,24.7871,23871.547,2,1,3
441374471,3212,32.64553,2243.804,2,6,1
1027129693,3213,27.971254,0.26078948,2,6,1
1180972202,3208,60.204628,1272.169,2,6,1
439633858,3203,65.6364,8230.089,2,6,3
917965209,3208,31.932194,6075.8525,2,1,2
823791824,3202,32.948154,35355.516,1,1,5
1020931925,3202,9.217518,35615.12,2,1,5
58366895,3213,14.844681,18321.857,2,1,3
1153622374,3209,38.11105,11635.603,2,1,2
370271770,3212,58.86743,4280.267,1,6,2
1299083576,3212,55.14109,75097.85,2,1,5
439633858,3203,49.831657,29125.166,2,1,3
225789484,3202,46.852676,71709.01,2,1,5
885987598,3208,36.961205,21410.623,2,1,4
587301186,3210,33.56732,1003.31616,1,6,1
1221126934,3212,45.438805,41978.453,2,1,5
UnitedStates_030223203_189395,3209,30.455927,9685.087,2,6,2
UnitedStates_030223203_733606,3210,25.434399,0.64512926,2,6,1
1126524091,3210,31.42762,19477.705,1,6,3
58366895,3213,98.367905,70447.94,2,6,3
823791824,3202,56.235443,220.65901,2,6,5
439633869,3203,21.093388,24055.844,2,1,3
731833565,3208,54.728996,10346.657,1,6,2
UnitedStates_030223203_172581,3209,45.99037,29673.893,2,1,4
1235182244,3208,63.04259,113308.19,1,1,5
903236619,3211,36.892387,67379.414,2,1,4
439633861,3203,57.05771,9710.449,2,6,2
68995397,3211,51.551334,145094.03,1,1,5
58414465,3212,64.69463,14489.606,1,6,2
999512494,3209,35.54225,28587.76,2,1,4
439633864,3203,58.83114,0.39555874,2,6,1
444200989,3212,51.35085,21645.38,2,6,3
UnitedStates_030223203_1068050,3209,32.58957,148385.22,2,1,5
225789484,3202,75.13533,64200.953,2,6,5
717902785,3202,60.063175,52291.63,1,1,5
58431587,3211,48.460266,24969.445,2,1,3
717902788,3202,30.121965,55373.316,1,1,5
439633858,3203,41.728283,22168.264,2,6,3
823791824,3202,67.5016,4527.824,1,6,5
432014607,3212,98.196365,4550.3,1,6,2
823791824,3202,77.12668,53035.09,1,1,5
717902785,3202,36.87536,134570.98,2,1,5
1126508412,3210,66.60599,10708.238,1,6,3
1234174438,3212,29.310427,18398.08,2,1,4
330297912,3211,55.788826,10757.076,2,6,2
717902785,3202,38.710754,24220.904,2,1,5
777796560,3212,55.947388,48443.387,2,1,5
455699102,3208,42.110943,409.03714,2,6,1
69349721,3211,66.76883,4930.8877,2,6,2
732003730,3208,43.18632,8716.524,1,1,2
UnitedStates_030223203_601073,3203,9.677044,5123.2354,1,6,2
439633860,3203,42.740807,15416.861,1,6,2
439633853,3203,43.899223,7780.32,2,6,2
439633864,3203,42.20907,0.48747838,2,6,1
439633868,3203,52.473423,0.9338752,2,6,1
UnitedStates_030223212_7068,3210,23.40915,1025.8556,2,6,1
58366895,3213,72.93705,22868.066,1,6,3
894019923,3208,52.31583,73547.26,1,1,5
328265183,3208,32.842453,0.66852975,2,6,1
659463242,3208,37.685207,45510.2,2,6,5
415872327,3213,60.920708,54546.23,2,1,4
984762733,3212,20.150328,0.0,2,6,1
823791824,3202,42.865334,42766.438,2,1,5
1027205788,3212,75.539825,77683.15,2,1,5
UnitedStates_030223203_60981,3213,66.69858,58501.555,1,1,4
914158549,3209,81.73161,19435.342,1,6,4
711336818,3212,47.176846,2.1124518,2,6,1
4569298,3208,58.248024,6971.5493,1,6,2
823791824,3202,44.574738,59280.82,1,1,5
439633853,3203,33.506023,9316.648,1,1,2
1289863097,3208,70.01071,8938.646,2,6,2
UnitedStates_030223203_1000907,3208,55.703,15239.534,1,1,3
58431590,3211,31.993254,197.72986,2,6,1
58427153,3210,28.048075,5524.059,1,6,3
59123833,3211,50.62165,16598.23,1,6,2
1027105288,3212,35.808662,0.93919224,2,6,1
829724637,3211,49.812687,10783.074,2,6,2
UnitedStates_030223203_933833,3209,76.86798,40408.266,2,1,5
439633851,3203,78.35261,27009.28,1,6,4
449478666,3212,14.412701,3.2965949,1,1,1
865361790,3208,58.05951,53600.062,1,1,5
219583105,3210,54.46467,6120.226,2,1,2
439633861,3203,57.459045,6553.5034,2,6,2
UnitedStates_030223203_860523,3213,31.154612,0.22863643,1,6,1
717902785,3202,57.120785,86131.14,1,1,5
717902785,3202,23.977098,24303.975,1,1,5
69025209,3211,48.124573,7696.8853,1,6,2
823791824,3202,39.382812,78269.14,2,1,5
439633858,3203,59.475494,31273.797,2,6,3
823791824,3202,39.49307,71324.336,2,1,5
823791824,3202,65.41822,97609.37,2,1,5
394713199,3211,41.06946,94889.13,2,1,5
439633858,3203,69.90258,32536.332,2,6,3
439633864,3203,23.687614,0.09158654,1,6,1
UnitedStates_030223203_84176,3212,30.89606,9691.25,2,1,2
UnitedStates_030223203_272821,3209,55.603928,61031.582,1,1,5
858576956,3208,43.541157,63711.297,1,1,4
717902785,3202,34.562958,6829.141,2,6,5
UnitedStates_030223203_1101459,3209,70.28116,10934.778,2,6,2
UnitedStates_030223212_76335,3210,59.30151,29023.598,1,6,4
439633864,3203,53.90103,1.249512,1,6,1
377075183,3212,30.26052,6069.058,2,6,2
1289828191,3208,12.888863,22.588358,1,3,1
823791824,3202,25.216747,16974.084,2,1,5
UnitedStates_030223203_933154,3210,61.753593,76088.75,2,1,5
106282897,3212,47.664734,17511.713,1,6,3
546370101,3212,92.874374,6550.997,2,6,2
690749423,3209,81.84616,6855.684,2,6,2
UnitedStates_030223212_84371,3213,59.918076,21758.576,2,6,3
