person_id,puma,AGEP,PINCP,SEX,ESR,bldg_id,price_tier
39061,3212,26.099339,14685.173,2,1,441706073,3
39062,3209,17.729584,927.0132,2,1,58390658,1
39063,3202,20.550137,20548.258,1,1,717902785,5
39064,3203,86.32497,10966.132,2,6,439633853,2
39065,3203,60.570473,58365.914,1,1,439633857,5
39066,3203,29.41522,0.07542687,2,6,439633867,1
39067,3213,16.615555,831.2132,2,6,1027129696,1
39068,3203,22.963007,2186.5771,2,1,439633861,2
39069,3202,38.988132,2544.521,1,3,717902788,5
39070,3202,51.02884,31721.77,2,6,1020931925,5
39071,3209,36.93179,19470.238,1,6,UnitedStates_030223203_1057090,3
39072,3212,64.7498,19926.531,2,6,854938229,4
39073,3210,24.083307,29035.254,1,1,836874334,4
39074,3211,31.504305,36175.094,1,1,59264067,4
39075,3213,49.229267,37608.547,1,1,1193633352,4
39076,3208,29.281437,52850.043,1,1,852969287,5
39077,3213,55.46355,20197.63,1,6,58366895,3
39078,3208,41.41846,49344.67,1,1,727030790,5
39079,3211,21.163345,34612.42,2,1,858019628,4
39080,3213,47.99003,21137.752,2,6,58366895,3
39081,3212,84.0632,35966.457,2,6,410109870,5
39082,3208,27.42196,17956.24,2,2,1287283929,3
39083,3203,29.073051,10125.421,2,6,439633860,2
39084,3212,32.64151,15432.632,1,1,443103468,3
39085,3203,46.77586,0.0,1,3,439633864,1
39086,3202,69.262115,80614.04,1,1,823791824,5
39087,3212,77.61545,13294.376,1,6,1300001317,3
39088,3209,70.07725,11076.747,2,1,UnitedStates_030223203_95145,2
39089,3210,24.395931,8343.07,2,1,UnitedStates_030223203_122145,2
39090,3203,44.9672,0.010488777,2,6,439633867,1
39091,3203,38.39274,16935.713,2,1,439633858,3
39092,3202,54.26059,42229.863,2,6,717902785,5
39093,3211,47.624306,13194.999,2,6,68961670,2
39094,3202,65.58758,11818.818,2,6,823791824,5
39095,3202,77.965256,37029.844,1,6,225789484,5
39096,3202,34.116844,8887.394,1,1,1020931925,5
39097,3211,55.164783,40284.79,2,1,417943709,4
39098,3213,46.137295,0.76774216,2,6,1027129701,1
39099,3208,73.584435,3491.5159,1,6,894021664,2
39100,3212,44.714844,46209.44,1,1,376479937,5
39101,3213,54.15293,69343.164,2,1,836791216,5
39102,3209,20.40589,0.17548428,1,3,383317846,1
39103,3203,21.73961,37069.594,1,1,439633852,4
39104,3210,52.998913,3991.3916,1,6,330937113,2
39105,3213,25.183262,1867.8102,2,6,1027129695,1
39106,3203,41.500793,7665.0605,2,6,439633861,2
39107,3211,39.10174,14577.39,2,1,58431587,3
39108,3203,46.04149,0.50243676,2,6,439633867,1
39109,3211,59.393417,0.51425517,1,6,1050242285,1
39110,3203,66.09651,9338.917,2,6,439633861,2
39111,3202,47.275425,121310.7,2,1,823791824,5
39112,3211,68.16043,13997.951,2,6,107192915,3
39113,3209,24.700476,22669.117,2,1,1258465983,4
39114,3209,23.21903,0.0,2,6,58390658,1
39115,3211,25.461185,6696.657,1,1,397516415,2
39116,3213,64.68999,11266.122,1,6,607433190,2
39117,3203,52.876835,45529.605,1,6,439633852,4
39118,3209,80.08494,41979.254,1,6,1153603521,5
39119,3202,39.86956,7182.6123,2,6,823791824,5
39120,3211,34.936882,32263.025,1,6,69000313,4
39121,3212,31.922861,10688.616,1,1,1011588323,3
39122,3202,30.792385,46645.35,2,1,717902785,5
39123,3208,19.00719,1300.9948,2,3,1050512232,1
39124,3202,79.71262,35525.426,2,6,823791824,5
39125,3213,68.62031,0.0,1,6,UnitedStates_030223212_152777,1
39126,3209,55.043007,15226.009,1,6,UnitedStates_030223203_507099,3
39127,3209,86.425385,50980.99,1,6,UnitedStates_030223203_929425,5
39128,3203,33.094643,41526.51,1,1,UnitedStates_030223203_272899,4
39129,3213,68.25321,123203.11,1,1,415872307,5
39130,3208,70.357086,13498.841,1,6,881902252,3
39131,3213,20.738207,2316.615,1,3,106381765,2
39132,3212,51.886227,59317.41,1,6,747186497,5
39133,3202,75.63762,28741.56,1,6,717902785,5
39134,3203,74.64941,45671.99,2,6,439633851,4
39135,3209,54.785007,0.5400636,1,6,UnitedStates_030223203_712854,1
39136,3208,46.192875,31464.006,1,1,921459738,4
39137,3211,23.182735,5117.765,2,6,386877513,2
39138,3212,43.769325,0.5974987,2,6,UnitedStates_030223203_573126,1
39139,3213,24.928595,37986.83,1,1,835087129,4
39140,3203,46.456898,33634.2,1,6,439633851,4
39141,3210,57.394,0.0,2,6,894954561,1
39142,3202,50.569138,0.0,2,6,823791824,5
39143,3210,43.20031,16997.332,1,6,1134379880,3
39144,3211,27.956327,2378.017,2,1,58431589,1
39145,3209,23.87639,5669.7134,2,6,UnitedStates_030223203_446051,2
39146,3202,38.91634,58934.875,1,1,225789484,5
39147,3211,47.71036,0.0,1,6,59585096,1
39148,3212,27.500784,2117.5242,1,1,1011542880,2
39149,3202,46.20184,27378.434,1,6,823791824,5
39150,3210,28.118052,0.0,2,6,1078576498,1
39151,3208,60.755928,24382.424,1,6,727499011,4
39152,3203,55.18691,0.24568735,2,6,439633865,1
39153,3208,45.558006,6357.4185,1,1,737290020,2
39154,3213,37.68432,27822.41,2,6,58366895,3
39155,3212,39.50589,52087.062,1,1,376479935,5
39156,3213,52.129234,32133.9,2,1,1027115446,4
39157,3213,38.29206,0.052602552,1,6,1027129701,1
39158,3202,73.26252,27460.127,2,6,823791824,5
39159,3211,62.85898,48944.367,1,1,993533607,5
39160,3202,36.280685,35973.934,1,1,823791824,5
39161,3208,44.04288,37080.77,1,6,703217469,5
39162,3203,18.974516,13353.86,1,1,439633858,3
39163,3211,58.75335,32786.023,2,6,422691559,4
39164,3211,48.048523,58386.57,2,1,330297898,5
39165,3210,45.3486,45753.297,2,1,1284970719,5
39166,3202,41.851658,18438.904,1,1,225789484,5
39167,3211,68.915344,9214.087,1,6,69414258,2
39168,3211,73.84484,14056.347,1,6,417964107,3
39169,3209,37.14812,0.0,2,6,UnitedStates_030223203_245270,1
39170,3213,25.729767,32867.984,2,1,UnitedStates_030223212_54386,4
39171,3210,22.496717,0.0,2,3,409130499,1
39172,3203,25.544806,20224.27,2,1,439633858,3
39173,3209,39.090927,30345.732,2,1,669461635,4
39174,3210,72.497765,28784.738,2,6,UnitedStates_030223203_61269,4
39175,3203,56.225258,19794.453,2,6,439633858,3
39176,3212,74.2159,5012.0854,1,6,737654254,2
39177,3202,37.372692,76434.22,1,1,823791824,5
39178,3203,46.3633,0.0,2,6,439633868,1
39179,3203,34.64584,0.03517422,2,3,439633867,1
39180,3211,45.20082,3273.9973,1,6,UnitedStates_030223212_49479,1
39181,3212,25.464573,18115.11,2,3,449443646,4
39182,3208,56.225983,8887.47,1,1,865672953,2
39183,3202,38.707344,47497.28,1,1,823791824,5
39184,3203,64.06651,21450.725,1,1,439633858,3
39185,3213,24.687153,3541.471,2,1,58436910,2
39186,3202,99.0,8872.395,2,6,823791824,5
39187,3208,16.875898,0.0,1,6,900559381,1
39188,3212,16.912218,0.1990425,1,6,441558348,1
39189,3209,51.35086,5949.9556,2,1,948741625,2
39190,3202,28.68607,28939.682,2,1,717902788,5
39191,3211,71.639145,4396.7246,2,6,UnitedStates_030223212_119588,2
39192,3203,26.884459,0.0,1,6,439633868,1
39193,3213,77.83799,25821.521,2,6,1201551485,3
39194,3203,66.55415,0.37081423,2,6,439633867,1
39195,3209,42.869766,43837.418,1,1,924997565,5
39196,3210,20.233227,2806.631,1,1,UnitedStates_030223203_438962,2
39197,3211,55.663284,2806.0112,2,6,71187430,1
39198,3202,21.608072,32211.53,2,1,823791824,5
39199,3212,39.123196,10367.965,2,1,369575371,3
39200,3203,32.981148,0.0757387,2,6,439633867,1
39201,3209,73.96344,1157.8296,1,6,649633279,1
39202,3210,41.903294,8054.4595,1,6,1054834558,2
39203,3213,36.393852,0.0,2,6,UnitedStates_030223212_5577,1
39204,3208,28.602951,10886.11,1,1,890539875,2
39205,3203,62.99986,58077.74,2,1,439633857,5
39206,3211,45.033707,82604.83,2,1,58758802,5
39207,3202,71.90694,17213.078,2,6,225789484,5
39208,3210,53.024162,45921.555,1,1,1134092696,5
39209,3202,35.488308,82395.695,1,1,UnitedStates_030223203_236094,5
39210,3208,36.734535,1283.2092,1,6,881640782,1
39211,3208,22.961859,0.0,1,6,900536818,1
39212,3212,22.9195,0.060693316,1,1,379305640,1
39213,3213,46.716858,3427.4646,2,1,106384974,2
39214,3202,36.023186,12272.823,1,1,717902788,5
39215,3211,39.816917,33660.258,2,1,105778056,4
39216,3212,79.545105,25314.076,2,6,1291878297,4
39217,3210,51.335583,6997.6177,2,1,UnitedStates_030223203_661350,2
39218,3203,54.24739,83460.12,1,1,439633857,5
39219,3203,36.920876,11779.87,2,1,439633853,2
39220,3211,30.801193,159427.84,2,1,105506811,5
39221,3213,56.268433,34778.562,1,1,UnitedStates_030223212_56797,4
39222,3213,48.119335,28712.492,2,6,58366895,3
39223,3203,32.323814,52788.99,1,1,439633857,5
39224,3208,68.09784,6440.4673,2,6,912867194,2
39225,3209,52.321896,186.48553,2,6,1047485177,1
39226,3209,52.637337,32555.793,1,1,UnitedStates_030223203_90381,4
39227,3213,48.80785,75288.75,1,1,896623532,5
39228,3213,79.510826,34377.465,1,6,UnitedStates_030223212_53566,4
39229,3208,57.245995,0.0,2,6,1038343959,1
39230,3202,51.533337,5572.9395,2,6,225789484,5
39231,3213,33.715244,19590.922,1,1,386882379,3
39232,3203,79.60289,0.2764654,2,6,439633867,1
39233,3211,56.00889,0.0,2,6,417945231,1
39234,3212,20.24821,12718.075,2,1,369289683,3
39235,3213,74.13185,13468.518,2,1,UnitedStates_030223212_1538,2
39236,3203,66.052155,25460.0,2,6,439633858,3
39237,3211,56.040604,1014.8287,2,6,UnitedStates_030223212_2623,1
39238,3209,55.044987,3677.465,2,3,941014069,2
39239,3202,22.617136,14421.568,1,1,823791824,5
39240,3203,82.44788,56727.367,2,6,439633857,5
39241,3202,23.564632,5233.2896,2,1,717902785,5
39242,3210,71.837654,22828.668,2,6,UnitedStates_030223203_133100,4
39243,3213,24.805878,0.26123324,2,6,1027129695,1
39244,3210,35.002842,0.0,2,6,1160764424,1
39245,3208,52.61085,11554.277,2,1,715065762,3
39246,3213,37.639484,45593.48,1,1,835763340,4
39247,3203,64.84526,45864.48,2,1,439633852,4
39248,3213,69.228424,6713.855,2,1,331397487,2
39249,3208,72.20271,10919.094,1,6,676862167,2
39250,3203,65.62834,14212.897,1,1,439633858,3
39251,3212,50.8097,5810.9707,2,6,377264385,2
39252,3208,59.561947,29283.62,2,1,886308241,4
39253,3202,44.317722,10877.693,1,1,225789484,5
39254,3208,42.877064,303621.94,2,1,1286192914,5
39255,3209,72.37645,2924.2407,2,6,1134379947,1
39256,3203,70.78692,46030.03,1,1,439633851,4
39257,3209,29.514776,34983.547,1,1,UnitedStates_030223203_940028,4
39258,3208,72.56764,0.0,1,6,900559381,1
39259,3213,18.564047,15493.746,2,6,58366895,3
39260,3202,71.26512,73544.31,2,1,823791824,5
39261,3203,64.28698,8337.216,2,6,439633861,2
39262,3213,16.466274,117.24531,2,6,UnitedStates_030223212_30024,1
39263,3208,59.784004,17879.291,1,6,1186547090,3
39264,3203,29.409697,6935.602,1,1,439633853,2
39265,3203,66.868225,21870.025,1,6,439633858,3
39266,3209,19.934277,8052.3013,1,1,1134836644,2
39267,3202,43.37204,23575.227,2,1,225789484,5
39268,3211,31.904047,43100.55,1,1,653692286,4
39269,3202,61.76461,34009.04,2,6,823791824,5
39270,3209,68.49777,93860.484,2,1,1241726102,5
39271,3203,54.3171,40270.77,2,1,439633851,4
39272,3211,40.6379,173417.86,1,1,1305279993,5
39273,3208,30.322792,12881.081,1,1,891124429,3
39274,3211,41.736435,0.0,1,3,71187428,1
39275,3211,29.70655,124.59736,1,1,8740943,1
39276,3202,74.41174,22673.656,1,1,823791824,5
39277,3203,80.66527,21215.145,2,6,439633858,3
39278,3202,78.67437,27714.123,2,6,717902785,5
39279,3212,48.092777,44472.133,2,1,369212696,5
39280,3203,38.55072,33186.047,2,6,439633852,4
39281,3209,60.739815,14767.279,1,6,738700582,3
39282,3202,45.558926,82457.41,1,1,225789484,5
39283,3202,40.17106,2750.2793,2,6,225789484,5
39284,3203,17.426584,26.703716,1,6,439633864,1
39285,3211,84.83804,44509.9,2,6,469125401,4
39286,3212,22.88384,1286.0071,2,6,UnitedStates_030223203_1033140,2
39287,3210,51.451294,14878.496,2,1,1121072462,3
39288,3203,45.407066,68892.42,2,1,439633856,5
39289,3211,35.742027,2153.4888,2,6,408781432,1
39290,3203,16.550972,7342.7974,2,3,439633860,2
39291,3213,56.277412,52686.086,1,6,1027129674,4
39292,3202,44.383533,25439.758,2,1,823791824,5
39293,3211,45.395706,118577.28,2,1,69000329,5
39294,3210,67.36265,7513.7104,1,1,UnitedStates_030223203_282812,2
39295,3202,59.71276,11736.638,1,6,823791824,5
39296,3203,59.186424,0.37501845,2,6,439633864,1
39297,3202,19.701492,1540.4486,1,1,823791824,5
39298,3212,27.374973,547.0356,2,6,105748068,1
39299,3211,51.075592,39305.996,1,1,69000334,4
39300,3203,41.06844,6673.855,2,1,439633853,2
39301,3211,65.97931,10234.358,1,6,860399805,2
39302,3203,34.010567,5449.69,1,1,439633861,2
39303,3208,69.31679,6219.848,1,6,338118322,2
39304,3208,78.35225,18526.494,2,6,401871163,3
39305,3208,15.94434,390.4662,1,3,875569600,1
39306,3212,54.83586,0.115542315,2,6,737615708,1
39307,3202,61.68239,19597.836,2,6,823791824,5
39308,3211,53.955612,11108.941,2,6,59439936,2
39309,3203,71.68549,9493.675,2,6,439633853,2
39310,3202,64.41729,0.0,1,6,823791824,5
39311,3202,51.896004,62668.16,1,1,823791824,5
39312,3211,23.033314,6689.0796,2,1,860205293,2
39313,3212,55.667107,22592.408,2,1,58414528,4
39314,3211,29.232452,15895.736,1,1,69409226,3
39315,3211,47.113773,70903.85,2,6,372065873,5
39316,3202,69.763504,43904.777,2,6,717902785,5
39317,3208,29.220543,37116.965,2,1,733931514,5
39318,3203,32.139725,0.0,2,6,439633864,1
39319,3203,25.512259,15886.188,2,1,439633858,3
39320,3209,71.29838,0.40889254,1,6,UnitedStates_030223203_134063,1
39321,3213,25.374725,0.21643654,1,6,1027129702,1
39322,3208,63.65264,34494.22,2,1,881537214,4
39323,3208,30.349554,8970.691,2,6,736570442,2
39324,3203,66.007,60485.28,1,1,439633857,5
39325,3211,33.57442,70366.35,2,1,545131170,5
39326,3211,19.17138,8897.546,1,1,396299576,2
39327,3212,64.887146,24851.61,1,6,1282509042,4
39328,3202,47.27829,63667.5,2,1,823791824,5
39329,3209,74.60578,4622.7134,1,6,1049171349,2
39330,3212,32.114143,25165.314,1,1,UnitedStates_030223203_989123,4
39331,3212,62.720936,12043.659,2,6,370274568,3
39332,3212,31.748938,6073.349,1,1,58371564,2
39333,3213,39.03577,40385.957,2,1,1027129688,4
39334,3211,22.902498,31856.195,2,6,UnitedStates_030223212_143992,4
39335,3208,37.771454,0.0,2,6,493918458,1
39336,3202,22.699928,45390.26,1,1,225789484,5
39337,3203,70.93854,34011.44,1,6,439633851,4
39338,3203,48.493645,58981.316,2,1,439633857,5
39339,3213,37.637474,46352.8,2,1,1027115437,4
39340,3203,54.215183,162414.69,2,1,439633857,5
39341,3209,68.051956,0.0,2,6,455591654,1
39342,3211,76.54866,3127.898,2,6,417964414,1
39343,3210,28.341314,183.0889,1,6,854084242,1
39344,3202,64.29081,164346.75,2,1,225789484,5
39345,3213,57.919827,49966.45,1,6,416716193,4
39346,3211,27.492699,9062.779,1,3,58826248,2
39347,3208,71.68033,40079.46,2,1,703434885,5
39348,3208,60.65291,46186.18,1,6,712348129,5
39349,3202,39.899487,25825.46,1,1,823791824,5
39350,3210,42.189,9342.213,2,1,1125469320,3
39351,3208,22.638926,10656.755,1,1,644854354,2
39352,3203,56.537846,0.41762212,1,6,439633864,1
39353,3202,12.0995865,0.0,2,6,823791824,5
39354,3202,48.497105,21862.205,2,1,225789484,5
39355,3212,57.833862,2939.741,2,6,1023027586,2
39356,3203,53.87857,730.26794,2,6,439633868,1
39357,3213,19.80901,101137.22,2,1,1027115453,5
39358,3212,70.064545,5363.425,1,6,375617220,2
39359,3211,28.77786,24253.867,1,1,58431587,3
39360,3211,58.976627,71573.73,2,1,69021532,5
39361,3202,23.43664,3003.8508,1,1,823791824,5
39362,3211,19.091032,19322.305,2,1,58431587,3
39363,3202,51.896797,60608.85,2,1,823791824,5
39364,3208,45.241608,26242.328,1,1,884093061,4
39365,3211,62.485847,14753.272,2,1,1234194188,3
39366,3208,15.186562,2106.401,1,1,4565983,1
39367,3211,25.437458,26825.09,1,1,69118071,4
39368,3213,72.20503,49879.32,2,1,415876756,4
39369,3210,54.44586,0.0,2,6,1160769498,1
39370,3202,80.47809,22255.139,2,6,823791824,5
39371,3210,18.1793,2052.5886,1,1,1154544344,2
39372,3211,47.780743,71170.5,1,1,10011997_1,5
39373,3202,43.729523,65995.484,2,1,823791824,5
39374,3210,79.52059,12636.907,2,6,UnitedStates_030223203_499511,3
39375,3203,66.18367,37023.91,2,1,UnitedStates_030223203_939472,4
39376,3203,26.640076,20290.654,1,1,439633858,3
39377,3210,12.400986,0.0,1,6,409130499,1
39378,3209,23.789644,0.0142067205,2,6,UnitedStates_030223203_423573,1
39379,3208,18.433962,1415.6729,2,1,529807316,1
39380,3208,50.95511,30338.643,1,6,904764059,4
39381,3211,32.804146,2707.3171,1,3,15730603,1
39382,3208,61.3274,19815.21,2,6,1286948789,3
39383,3202,23.04745,0.02460508,1,6,823791824,5
39384,3212,43.326653,10974.366,2,6,UnitedStates_030223203_1089557,3
39385,3213,35.99042,53504.965,1,1,UnitedStates_030223212_155774,4
39386,3203,20.505884,0.17998034,2,6,439633864,1
39387,3209,25.901396,0.0,2,6,58478260,1
39388,3202,19.661278,4773.4043,2,6,225789484,5
39389,3203,77.95684,52307.14,1,1,439633857,5
39390,3208,90.73819,4918.4863,1,6,729352197,2
39391,3210,63.59072,9288.372,1,6,1050881776,3
39392,3203,77.73721,24329.137,1,6,439633858,3
39393,3208,31.53586,0.0,2,6,259435554,1
39394,3211,47.94507,0.43325374,1,6,71849897,1
39395,3211,60.08185,45792.06,1,6,984780634,4
39396,3212,72.10217,11105.403,1,1,369289683,3
39397,3210,35.51207,58861.008,2,1,1154544346,5
39398,3208,77.25261,82180.44,1,6,704987999,5
39399,3213,85.57808,25266.15,2,6,58366895,3
39400,3202,63.074997,9568.261,1,6,823791824,5
39401,3212,21.2245,0.1434646,2,6,444837730,1
39402,3211,63.84278,22704.602,2,6,409620901,3
39403,3211,23.873125,3310.6182,2,1,58431590,1
39404,3209,12.47842,28522.754,1,3,852192176,4
39405,3212,80.18597,39857.844,1,6,385519117,5
39406,3203,10.882202,321.3127,1,6,439633864,1
39407,3209,65.32304,7733.613,1,6,UnitedStates_030223203_834241,2
39408,3203,55.45104,18210.018,2,6,439633858,3
39409,3209,70.688324,26424.734,1,6,UnitedStates_030223203_123134,4
39410,3210,46.067608,43543.453,1,1,1118801252,5
39411,3209,88.32696,7658.542,2,6,662964539,2
39412,3210,33.75734,1686.0819,2,6,UnitedStates_030223203_583651,2
39413,3208,30.666368,65699.086,2,1,857316381,5
39414,3211,61.262184,22995.373,2,6,58431587,3
39415,3202,47.963734,73604.66,1,1,823791824,5
39416,3211,31.779713,70239.3,2,1,69409233,5
39417,3213,50.36462,103183.34,2,1,1233453514,5
39418,3210,64.38062,7906.062,1,6,888824112,2
39419,3211,68.54068,36731.367,2,6,UnitedStates_030223212_134380,4
39420,3203,33.38568,26415.588,1,1,439633863,4
39421,3210,57.534565,12940.013,1,6,UnitedStates_030223203_233310,3
39422,3202,51.545654,47472.33,1,6,225789484,5
39423,3212,43.66619,18811.531,2,1,1027202812,4
39424,3202,47.337452,14782.357,2,1,717902785,5
39425,3202,68.112885,16140.454,1,1,823791824,5
39426,3202,19.768974,148.7953,1,6,225789484,5
39427,3212,14.565727,7396.218,2,6,376781262,2
39428,3209,49.442947,20628.96,2,1,891164418,3
39429,3212,12.810558,445.64993,2,6,816573075,1
39430,3202,74.909134,94916.46,1,6,717902785,5
39431,3211,26.481302,28457.543,1,1,46380299,4
39432,3212,65.7601,91826.55,1,1,437061940,5
39433,3203,74.715866,13815.093,2,6,439633858,3
39434,3211,21.108576,38055.758,1,1,854327115,4
39435,3202,42.779922,28908.648,2,1,823791824,5
39436,3203,47.51017,19695.346,2,1,439633858,3
39437,3202,39.419136,93495.805,2,1,823791824,5
39438,3211,40.665638,110438.66,1,1,105360201,5
39439,3211,63.66168,11207.99,2,1,68992695,2
39440,3208,28.676891,0.0,1,6,1287452266,1
39441,3203,83.069244,23540.402,2,6,439633858,3
39442,3203,64.71753,13204.139,1,6,439633858,3
39443,3209,63.979465,16511.045,2,6,UnitedStates_030223203_723606,3
39444,3212,48.198483,0.04296192,2,6,439422041,1
39445,3202,70.66843,5213.728,2,6,717902788,5
39446,3210,76.10751,24147.904,1,6,UnitedStates_030223203_1049635,4
39447,3208,20.166489,11144.461,2,6,852570654,2
39448,3210,66.563255,13037.903,2,6,1153627384,3
39449,3213,69.88128,2336.3052,1,6,1027115431,2
39450,3203,28.063183,4084.6265,1,1,439633861,2
39451,3202,48.73721,0.0,2,6,823791824,5
39452,3209,30.737085,27441.773,2,1,UnitedStates_030223203_411838,4
39453,3210,40.40401,14532.856,1,1,895083563,3
39454,3212,51.158455,69682.586,1,1,UnitedStates_030223203_306285,5
39455,3213,34.636612,76679.68,2,1,UnitedStates_030223212_69992,5
39456,3208,61.444935,38119.582,1,2,731912181,5
39457,3208,50.96076,18557.566,1,1,645941939,3
39458,3211,49.59521,60737.195,2,2,105506811,5
39459,3202,52.299286,14459.099,1,1,823791824,5
39460,3211,64.62613,19770.87,1,6,982057230,3
39461,3211,54.904877,23677.277,2,1,545131192,3
39462,3210,62.67836,17696.564,1,6,UnitedStates_030223203_872278,3
39463,3211,61.546562,38840.906,2,1,955345367,4
39464,3212,27.192953,15734.797,1,1,369212695,3
39465,3203,25.6461,23232.145,1,1,439633858,3
39466,3203,37.337036,25365.43,1,1,439633858,3
39467,3209,78.73566,0.0,2,6,737286925,1
39468,3210,67.68881,34558.297,1,6,UnitedStates_030223203_666610,5
39469,3209,22.00831,13296.76,2,1,471860722,3
39470,3202,33.095,21337.28,2,6,717902788,5
39471,3213,37.77588,1627.8055,1,1,UnitedStates_030223212_133765,1
39472,3210,39.65731,113520.3,1,1,UnitedStates_030223203_672619,5
39473,3211,84.1269,8358.514,2,6,68992675,2
39474,3210,56.735573,7597.7827,2,6,736215471,2
39475,3213,65.322525,0.14403397,2,6,836199915,1
39476,3203,23.141962,1.0055686,1,6,439633864,1
39477,3212,13.914314,0.0,2,6,1289817316,1
39478,3203,50.180122,441.38867,1,1,439633868,1
39479,3202,36.816475,0.37219283,1,3,225789484,5
39480,3203,63.532124,2781.357,2,6,439633853,2
39481,3211,36.183697,3663.8755,2,1,58431590,1
39482,3203,17.326582,36985.48,1,1,439633851,4
39483,3211,60.386158,75052.96,2,1,412526662,5
39484,3213,49.774532,25096.623,1,1,58366895,3
39485,3203,49.870655,12390.684,1,1,439633859,3
39486,3210,73.46916,13568.775,2,6,969804313,3
39487,3213,73.427246,37619.74,1,1,1027115446,4
39488,3211,18.111366,7954.1743,2,1,68961676,2
39489,3202,28.940422,38331.023,2,1,823791824,5
39490,3209,41.834415,8910.871,2,6,1153868216,2
39491,3212,48.04292,1276.5743,2,6,1285562924,2
39492,3209,49.370583,20771.045,2,1,UnitedStates_030223203_562113,3
39493,3213,48.655636,26682.613,2,1,58366895,3
39494,3202,25.075531,5428.1343,2,1,717902785,5
39495,3211,21.168417,1114.1802,1,6,UnitedStates_030223212_117297,1
39496,3209,16.501465,10924.2295,1,1,981390627,2
39497,3213,78.54292,1.1479656,1,6,1027129701,1
39498,3213,66.13731,109748.01,2,1,1027129705,5
39499,3210,63.431786,85879.83,1,1,1121072465,5
39500,3212,78.74588,820.33405,1,6,1065580969,1
39501,3209,29.084156,12117.434,2,1,948578324,3
39502,3202,26.033478,0.0,1,6,717902785,5
39503,3209,80.860825,14401.433,2,6,690312496,3
39504,3208,65.57128,47116.727,1,6,733756709,5
39505,3212,92.670715,0.0,1,6,1147585698,1
39506,3213,18.901518,0.0,2,6,1027129701,1
39507,3209,71.14305,24799.781,1,6,UnitedStates_030223203_1106100,4
39508,3203,59.790382,52764.227,2,6,439633855,5
39509,3202,44.973083,42438.88,1,1,823791824,5
39510,3210,68.370926,0.0,2,6,1078268400,1
39511,3210,73.63585,73686.27,2,1,1118801252,5
39512,3213,89.27063,25769.809,2,6,58366895,3
39513,3210,78.68405,9575.163,1,3,UnitedStates_030223203_388741,3
39514,3202,76.80916,35029.254,1,6,717902785,5
39515,3208,80.46636,15292.182,2,6,1289843048,3
39516,3202,16.247673,25871.412,2,1,225789484,5
39517,3202,70.6071,0.0,1,6,823791824,5
39518,3208,49.920525,0.19753404,1,6,857655443,1
39519,3208,28.888721,47002.418,2,1,1289851116,5
39520,3210,15.35136,0.0,1,6,736281826,1
39521,3203,45.94941,33762.27,1,1,439633851,4
39522,3202,26.611265,26795.148,1,1,225789484,5
39523,3202,79.7191,48699.18,1,6,823791824,5
39524,3213,40.854256,0.09773225,2,6,1027129701,1
39525,3211,34.16742,50963.195,1,1,9531426,5
39526,3203,43.376064,282413.25,1,1,439633857,5
39527,3202,72.461296,29501.707,2,6,823791824,5
39528,3213,39.761124,51432.176,1,1,1027129674,4
39529,3208,78.60794,63423.88,2,6,UnitedStates_030223203_767893,5
39530,3202,36.182808,17220.008,1,1,225789484,5
39531,3202,29.568933,0.4325855,1,6,1020931925,5
39532,3209,25.825682,10724.51,2,1,UnitedStates_030223203_695303,2
39533,3203,73.41553,14860.698,2,6,439633858,3
39534,3209,21.250856,0.23107016,1,6,1200017968,1
39535,3211,64.46703,17316.848,1,6,58431587,3
39536,3202,48.196213,7713.0454,2,1,823791824,5
39537,3203,17.05285,0.30105317,2,6,439633867,1
39538,3211,43.37424,43877.195,2,1,436936575,4
39539,3211,64.779175,21656.406,1,6,626777671,3
39540,3202,60.157562,16032.308,1,6,717902788,5
39541,3210,65.75743,29.249369,1,6,UnitedStates_030223212_25217,1
39542,3211,84.92677,42934.438,2,6,68995437,4
39543,3212,75.69487,0.0,2,6,1159047490,1
39544,3210,62.205708,31588.934,2,6,895007510,4
39545,3209,59.385834,18434.754,1,1,890780336,3
39546,3210,66.329544,65018.918,1,1,UnitedStates_030223203_1016732,5
39547,3210,30.480164,25422.344,2,1,1153394001,4
39548,3212,79.88083,8304.446,2,6,UnitedStates_030223203_700714,3
39549,3211,25.652222,19047.416,1,1,58431587,3
39550,3210,57.4085,2400.6738,2,6,1161563999,2
39551,3208,30.666658,86475.266,1,1,868068521,5
39552,3212,73.00958,38248.93,1,6,854798334,5
39553,3212,31.38676,0.0,1,6,984762737,1
39554,3202,35.066372,53898.96,2,1,225789484,5
39555,3208,34.04183,20847.432,2,1,715416446,4
39556,3211,20.977287,7996.491,2,1,UnitedStates_030223212_73378,2
39557,3210,62.04524,568.38556,2,6,UnitedStates_030223203_711539,1
39558,3211,20.873043,45429.24,1,1,469125401,4
39559,3208,33.061127,4614.607,2,2,920253887,2
39560,3213,24.582409,0.0,2,6,1027129701,1
39561,3202,40.84399,18085.625,2,1,823791824,5
39562,3203,25.320208,56257.03,1,1,439633857,5
39563,3208,65.22097,10756.019,1,6,981280994,2
39564,3213,70.84078,22942.645,1,6,58366895,3
39565,3202,44.017883,0.0,2,6,717902785,5
39566,3209,45.834465,21949.514,1,1,UnitedStates_030223203_428546,4
39567,3210,20.712769,59638.008,1,1,1028658543,5
